type,start_msc,end_msc,identity
MAINTENANCE_FORCE_FLAT,1621036500000,1621037100000,DAILY_SERVER_CLOSE_20210515_0000_0005
MAINTENANCE_RECOVERY,1621037100000,1621038000000,DAILY_SERVER_CLOSE_20210515_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621121400000,1621122900000,DAILY_SERVER_CLOSE_20210516_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621121940000,1621123440000,SUNDAY_SERVER_CLOSE_20210516_0009_0019
MAINTENANCE_FORCE_FLAT,1621122900000,1621123500000,DAILY_SERVER_CLOSE_20210516_0000_0005
MAINTENANCE_FORCE_FLAT,1621123440000,1621124340000,SUNDAY_SERVER_CLOSE_20210516_0009_0019
MAINTENANCE_RECOVERY,1621123500000,1621124400000,DAILY_SERVER_CLOSE_20210516_0000_0005
MAINTENANCE_RECOVERY,1621124340000,1621125240000,SUNDAY_SERVER_CLOSE_20210516_0009_0019
MAINTENANCE_ENTRY_BLOCK,1621207800000,1621209300000,DAILY_SERVER_CLOSE_20210517_0000_0005
MAINTENANCE_FORCE_FLAT,1621209300000,1621209900000,DAILY_SERVER_CLOSE_20210517_0000_0005
MAINTENANCE_RECOVERY,1621209900000,1621210800000,DAILY_SERVER_CLOSE_20210517_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621294200000,1621295700000,DAILY_SERVER_CLOSE_20210518_0000_0005
MAINTENANCE_FORCE_FLAT,1621295700000,1621296300000,DAILY_SERVER_CLOSE_20210518_0000_0005
MAINTENANCE_RECOVERY,1621296300000,1621297200000,DAILY_SERVER_CLOSE_20210518_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621380600000,1621382100000,DAILY_SERVER_CLOSE_20210519_0000_0005
MAINTENANCE_FORCE_FLAT,1621382100000,1621382700000,DAILY_SERVER_CLOSE_20210519_0000_0005
MAINTENANCE_RECOVERY,1621382700000,1621383600000,DAILY_SERVER_CLOSE_20210519_0000_0005
KINGEA_ENTRY_BLACKOUT,1621443600000,1621446300000,840200001:150276
BROKER_HMR_SCHEDULED,1621444500000,1621445700000,840200001:150276
MAINTENANCE_ENTRY_BLOCK,1621467000000,1621468500000,DAILY_SERVER_CLOSE_20210520_0000_0005
MAINTENANCE_FORCE_FLAT,1621468500000,1621469100000,DAILY_SERVER_CLOSE_20210520_0000_0005
MAINTENANCE_RECOVERY,1621469100000,1621470000000,DAILY_SERVER_CLOSE_20210520_0000_0005
KINGEA_ENTRY_BLACKOUT,1621522800000,1621525500000,840070001:141091
KINGEA_ENTRY_BLACKOUT,1621522800000,1621525500000,840140001:150794
BROKER_HMR_SCHEDULED,1621523700000,1621524900000,840070001:141091
BROKER_HMR_SCHEDULED,1621523700000,1621524900000,840140001:150794
MAINTENANCE_ENTRY_BLOCK,1621553400000,1621554900000,DAILY_SERVER_CLOSE_20210521_0000_0005
MAINTENANCE_FORCE_FLAT,1621554900000,1621555500000,DAILY_SERVER_CLOSE_20210521_0000_0005
MAINTENANCE_RECOVERY,1621555500000,1621556400000,DAILY_SERVER_CLOSE_20210521_0000_0005
KINGEA_ENTRY_BLACKOUT,1621613700000,1621616400000,840500001:151304
KINGEA_ENTRY_BLACKOUT,1621613700000,1621616400000,840500002:151305
BROKER_HMR_SCHEDULED,1621614600000,1621615800000,840500001:151304
BROKER_HMR_SCHEDULED,1621614600000,1621615800000,840500002:151305
KINGEA_ENTRY_BLACKOUT,1621614600000,1621617300000,840120001:140944
BROKER_HMR_SCHEDULED,1621615500000,1621616700000,840120001:140944
MAINTENANCE_ENTRY_BLOCK,1621639800000,1621641300000,DAILY_SERVER_CLOSE_20210522_0000_0005
MAINTENANCE_FORCE_FLAT,1621641300000,1621641900000,DAILY_SERVER_CLOSE_20210522_0000_0005
MAINTENANCE_RECOVERY,1621641900000,1621642800000,DAILY_SERVER_CLOSE_20210522_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621726200000,1621727700000,DAILY_SERVER_CLOSE_20210523_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621726740000,1621728240000,SUNDAY_SERVER_CLOSE_20210523_0009_0019
MAINTENANCE_FORCE_FLAT,1621727700000,1621728300000,DAILY_SERVER_CLOSE_20210523_0000_0005
MAINTENANCE_FORCE_FLAT,1621728240000,1621729140000,SUNDAY_SERVER_CLOSE_20210523_0009_0019
MAINTENANCE_RECOVERY,1621728300000,1621729200000,DAILY_SERVER_CLOSE_20210523_0000_0005
MAINTENANCE_RECOVERY,1621729140000,1621730040000,SUNDAY_SERVER_CLOSE_20210523_0009_0019
MAINTENANCE_ENTRY_BLOCK,1621812600000,1621814100000,DAILY_SERVER_CLOSE_20210524_0000_0005
MAINTENANCE_FORCE_FLAT,1621814100000,1621814700000,DAILY_SERVER_CLOSE_20210524_0000_0005
MAINTENANCE_RECOVERY,1621814700000,1621815600000,DAILY_SERVER_CLOSE_20210524_0000_0005
MAINTENANCE_ENTRY_BLOCK,1621899000000,1621900500000,DAILY_SERVER_CLOSE_20210525_0000_0005
MAINTENANCE_FORCE_FLAT,1621900500000,1621901100000,DAILY_SERVER_CLOSE_20210525_0000_0005
MAINTENANCE_RECOVERY,1621901100000,1621902000000,DAILY_SERVER_CLOSE_20210525_0000_0005
KINGEA_ENTRY_BLACKOUT,1621960200000,1621962900000,840020008:139208
KINGEA_ENTRY_BLACKOUT,1621960200000,1621962900000,840180002:144722
BROKER_HMR_SCHEDULED,1621961100000,1621962300000,840020008:139208
BROKER_HMR_SCHEDULED,1621961100000,1621962300000,840180002:144722
MAINTENANCE_ENTRY_BLOCK,1621985400000,1621986900000,DAILY_SERVER_CLOSE_20210526_0000_0005
MAINTENANCE_FORCE_FLAT,1621986900000,1621987500000,DAILY_SERVER_CLOSE_20210526_0000_0005
MAINTENANCE_RECOVERY,1621987500000,1621988400000,DAILY_SERVER_CLOSE_20210526_0000_0005
KINGEA_ENTRY_BLACKOUT,1622048400000,1622051100000,840200001:150449
BROKER_HMR_SCHEDULED,1622049300000,1622050500000,840200001:150449
MAINTENANCE_ENTRY_BLOCK,1622071800000,1622073300000,DAILY_SERVER_CLOSE_20210527_0000_0005
MAINTENANCE_FORCE_FLAT,1622073300000,1622073900000,DAILY_SERVER_CLOSE_20210527_0000_0005
MAINTENANCE_RECOVERY,1622073900000,1622074800000,DAILY_SERVER_CLOSE_20210527_0000_0005
KINGEA_ENTRY_BLACKOUT,1622127600000,1622130300000,840010007:138585
KINGEA_ENTRY_BLACKOUT,1622127600000,1622130300000,840010018:138644
KINGEA_ENTRY_BLACKOUT,1622127600000,1622130300000,840020013:139268
KINGEA_ENTRY_BLACKOUT,1622127600000,1622130300000,840140001:150795
BROKER_HMR_SCHEDULED,1622128500000,1622129700000,840010007:138585
BROKER_HMR_SCHEDULED,1622128500000,1622129700000,840010018:138644
BROKER_HMR_SCHEDULED,1622128500000,1622129700000,840020013:139268
BROKER_HMR_SCHEDULED,1622128500000,1622129700000,840140001:150795
MAINTENANCE_ENTRY_BLOCK,1622158200000,1622159700000,DAILY_SERVER_CLOSE_20210528_0000_0005
MAINTENANCE_FORCE_FLAT,1622159700000,1622160300000,DAILY_SERVER_CLOSE_20210528_0000_0005
MAINTENANCE_RECOVERY,1622160300000,1622161200000,DAILY_SERVER_CLOSE_20210528_0000_0005
KINGEA_ENTRY_BLACKOUT,1622214000000,1622216700000,840010001:138514
KINGEA_ENTRY_BLACKOUT,1622214000000,1622216700000,840010002:138526
BROKER_HMR_SCHEDULED,1622214900000,1622216100000,840010001:138514
BROKER_HMR_SCHEDULED,1622214900000,1622216100000,840010002:138526
KINGEA_ENTRY_BLACKOUT,1622218500000,1622221200000,840510001:149952
BROKER_HMR_SCHEDULED,1622219400000,1622220600000,840510001:149952
MAINTENANCE_ENTRY_BLOCK,1622244600000,1622246100000,DAILY_SERVER_CLOSE_20210529_0000_0005
MAINTENANCE_FORCE_FLAT,1622246100000,1622246700000,DAILY_SERVER_CLOSE_20210529_0000_0005
MAINTENANCE_RECOVERY,1622246700000,1622247600000,DAILY_SERVER_CLOSE_20210529_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622331000000,1622332500000,DAILY_SERVER_CLOSE_20210530_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622331540000,1622333040000,SUNDAY_SERVER_CLOSE_20210530_0009_0019
MAINTENANCE_FORCE_FLAT,1622332500000,1622333100000,DAILY_SERVER_CLOSE_20210530_0000_0005
MAINTENANCE_FORCE_FLAT,1622333040000,1622333940000,SUNDAY_SERVER_CLOSE_20210530_0009_0019
MAINTENANCE_RECOVERY,1622333100000,1622334000000,DAILY_SERVER_CLOSE_20210530_0000_0005
MAINTENANCE_RECOVERY,1622333940000,1622334840000,SUNDAY_SERVER_CLOSE_20210530_0009_0019
MAINTENANCE_ENTRY_BLOCK,1622417400000,1622418900000,DAILY_SERVER_CLOSE_20210531_0000_0005
MAINTENANCE_FORCE_FLAT,1622418900000,1622419500000,DAILY_SERVER_CLOSE_20210531_0000_0005
MAINTENANCE_RECOVERY,1622419500000,1622420400000,DAILY_SERVER_CLOSE_20210531_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622503800000,1622505300000,DAILY_SERVER_CLOSE_20210601_0000_0005
MAINTENANCE_FORCE_FLAT,1622505300000,1622505900000,DAILY_SERVER_CLOSE_20210601_0000_0005
MAINTENANCE_RECOVERY,1622505900000,1622506800000,DAILY_SERVER_CLOSE_20210601_0000_0005
KINGEA_ENTRY_BLACKOUT,1622564100000,1622566800000,840500001:151555
BROKER_HMR_SCHEDULED,1622565000000,1622566200000,840500001:151555
KINGEA_ENTRY_BLACKOUT,1622565000000,1622567700000,840040001:142360
KINGEA_ENTRY_BLACKOUT,1622565000000,1622567700000,840040002:142372
BROKER_HMR_SCHEDULED,1622565900000,1622567100000,840040001:142360
BROKER_HMR_SCHEDULED,1622565900000,1622567100000,840040002:142372
MAINTENANCE_ENTRY_BLOCK,1622590200000,1622591700000,DAILY_SERVER_CLOSE_20210602_0000_0005
MAINTENANCE_FORCE_FLAT,1622591700000,1622592300000,DAILY_SERVER_CLOSE_20210602_0000_0005
MAINTENANCE_RECOVERY,1622592300000,1622593200000,DAILY_SERVER_CLOSE_20210602_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622676600000,1622678100000,DAILY_SERVER_CLOSE_20210603_0000_0005
MAINTENANCE_FORCE_FLAT,1622678100000,1622678700000,DAILY_SERVER_CLOSE_20210603_0000_0005
MAINTENANCE_RECOVERY,1622678700000,1622679600000,DAILY_SERVER_CLOSE_20210603_0000_0005
KINGEA_ENTRY_BLACKOUT,1622731500000,1622734200000,840190001:143364
BROKER_HMR_SCHEDULED,1622732400000,1622733600000,840190001:143364
KINGEA_ENTRY_BLACKOUT,1622732400000,1622735100000,840140001:151557
BROKER_HMR_SCHEDULED,1622733300000,1622734500000,840140001:151557
KINGEA_ENTRY_BLACKOUT,1622736900000,1622739600000,840500002:151625
BROKER_HMR_SCHEDULED,1622737800000,1622739000000,840500002:151625
KINGEA_ENTRY_BLACKOUT,1622737800000,1622740500000,840040003:142385
KINGEA_ENTRY_BLACKOUT,1622737800000,1622740500000,840040008:142454
BROKER_HMR_SCHEDULED,1622738700000,1622739900000,840040003:142385
BROKER_HMR_SCHEDULED,1622738700000,1622739900000,840040008:142454
KINGEA_ENTRY_BLACKOUT,1622741400000,1622744100000,840200001:150644
BROKER_HMR_SCHEDULED,1622742300000,1622743500000,840200001:150644
MAINTENANCE_ENTRY_BLOCK,1622763000000,1622764500000,DAILY_SERVER_CLOSE_20210604_0000_0005
MAINTENANCE_FORCE_FLAT,1622764500000,1622765100000,DAILY_SERVER_CLOSE_20210604_0000_0005
MAINTENANCE_RECOVERY,1622765100000,1622766000000,DAILY_SERVER_CLOSE_20210604_0000_0005
KINGEA_ENTRY_BLACKOUT,1622813400000,1622816100000,840050022:152107
BROKER_HMR_SCHEDULED,1622814300000,1622815500000,840050022:152107
KINGEA_ENTRY_BLACKOUT,1622818800000,1622821500000,840030015:140294
KINGEA_ENTRY_BLACKOUT,1622818800000,1622821500000,840030016:140306
KINGEA_ENTRY_BLACKOUT,1622818800000,1622821500000,840030018:140330
BROKER_HMR_SCHEDULED,1622819700000,1622820900000,840030015:140294
BROKER_HMR_SCHEDULED,1622819700000,1622820900000,840030016:140306
BROKER_HMR_SCHEDULED,1622819700000,1622820900000,840030018:140330
MAINTENANCE_ENTRY_BLOCK,1622849400000,1622850900000,DAILY_SERVER_CLOSE_20210605_0000_0005
MAINTENANCE_FORCE_FLAT,1622850900000,1622851500000,DAILY_SERVER_CLOSE_20210605_0000_0005
MAINTENANCE_RECOVERY,1622851500000,1622852400000,DAILY_SERVER_CLOSE_20210605_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622935800000,1622937300000,DAILY_SERVER_CLOSE_20210606_0000_0005
MAINTENANCE_ENTRY_BLOCK,1622936340000,1622937840000,SUNDAY_SERVER_CLOSE_20210606_0009_0019
MAINTENANCE_FORCE_FLAT,1622937300000,1622937900000,DAILY_SERVER_CLOSE_20210606_0000_0005
MAINTENANCE_FORCE_FLAT,1622937840000,1622938740000,SUNDAY_SERVER_CLOSE_20210606_0009_0019
MAINTENANCE_RECOVERY,1622937900000,1622938800000,DAILY_SERVER_CLOSE_20210606_0000_0005
MAINTENANCE_RECOVERY,1622938740000,1622939640000,SUNDAY_SERVER_CLOSE_20210606_0009_0019
MAINTENANCE_ENTRY_BLOCK,1623022200000,1623023700000,DAILY_SERVER_CLOSE_20210607_0000_0005
MAINTENANCE_FORCE_FLAT,1623023700000,1623024300000,DAILY_SERVER_CLOSE_20210607_0000_0005
MAINTENANCE_RECOVERY,1623024300000,1623025200000,DAILY_SERVER_CLOSE_20210607_0000_0005
MAINTENANCE_ENTRY_BLOCK,1623108600000,1623110100000,DAILY_SERVER_CLOSE_20210608_0000_0005
MAINTENANCE_FORCE_FLAT,1623110100000,1623110700000,DAILY_SERVER_CLOSE_20210608_0000_0005
MAINTENANCE_RECOVERY,1623110700000,1623111600000,DAILY_SERVER_CLOSE_20210608_0000_0005
KINGEA_ENTRY_BLACKOUT,1623169800000,1623172500000,840030021:142647
BROKER_HMR_SCHEDULED,1623170700000,1623171900000,840030021:142647
MAINTENANCE_ENTRY_BLOCK,1623195000000,1623196500000,DAILY_SERVER_CLOSE_20210609_0000_0005
MAINTENANCE_FORCE_FLAT,1623196500000,1623197100000,DAILY_SERVER_CLOSE_20210609_0000_0005
MAINTENANCE_RECOVERY,1623197100000,1623198000000,DAILY_SERVER_CLOSE_20210609_0000_0005
KINGEA_ENTRY_BLACKOUT,1623258000000,1623260700000,840200001:150996
BROKER_HMR_SCHEDULED,1623258900000,1623260100000,840200001:150996
KINGEA_ENTRY_BLACKOUT,1623267000000,1623269700000,840220014:149554
BROKER_HMR_SCHEDULED,1623267900000,1623269100000,840220014:149554
MAINTENANCE_ENTRY_BLOCK,1623281400000,1623282900000,DAILY_SERVER_CLOSE_20210610_0000_0005
MAINTENANCE_FORCE_FLAT,1623282900000,1623283500000,DAILY_SERVER_CLOSE_20210610_0000_0005
MAINTENANCE_RECOVERY,1623283500000,1623284400000,DAILY_SERVER_CLOSE_20210610_0000_0005
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840030005:140170
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840030006:140182
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840030007:140194
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840030034:140478
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840030035:140490
KINGEA_ENTRY_BLACKOUT,1623337200000,1623339900000,840140001:151558
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840030005:140170
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840030006:140182
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840030007:140194
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840030034:140478
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840030035:140490
BROKER_HMR_SCHEDULED,1623338100000,1623339300000,840140001:151558
KINGEA_ENTRY_BLACKOUT,1623353400000,1623356100000,840220015:149557
BROKER_HMR_SCHEDULED,1623354300000,1623355500000,840220015:149557
MAINTENANCE_ENTRY_BLOCK,1623367800000,1623369300000,DAILY_SERVER_CLOSE_20210611_0000_0005
MAINTENANCE_FORCE_FLAT,1623369300000,1623369900000,DAILY_SERVER_CLOSE_20210611_0000_0005
MAINTENANCE_RECOVERY,1623369900000,1623370800000,DAILY_SERVER_CLOSE_20210611_0000_0005
MAINTENANCE_ENTRY_BLOCK,1623454200000,1623455700000,DAILY_SERVER_CLOSE_20210612_0000_0005
MAINTENANCE_FORCE_FLAT,1623455700000,1623456300000,DAILY_SERVER_CLOSE_20210612_0000_0005
MAINTENANCE_RECOVERY,1623456300000,1623457200000,DAILY_SERVER_CLOSE_20210612_0000_0005
MAINTENANCE_ENTRY_BLOCK,1623540600000,1623542100000,DAILY_SERVER_CLOSE_20210613_0000_0005
MAINTENANCE_ENTRY_BLOCK,1623541140000,1623542640000,SUNDAY_SERVER_CLOSE_20210613_0009_0019
MAINTENANCE_FORCE_FLAT,1623542100000,1623542700000,DAILY_SERVER_CLOSE_20210613_0000_0005
MAINTENANCE_FORCE_FLAT,1623542640000,1623543540000,SUNDAY_SERVER_CLOSE_20210613_0009_0019
MAINTENANCE_RECOVERY,1623542700000,1623543600000,DAILY_SERVER_CLOSE_20210613_0000_0005
MAINTENANCE_RECOVERY,1623543540000,1623544440000,SUNDAY_SERVER_CLOSE_20210613_0009_0019
MAINTENANCE_ENTRY_BLOCK,1623627000000,1623628500000,DAILY_SERVER_CLOSE_20210614_0000_0005
MAINTENANCE_FORCE_FLAT,1623628500000,1623629100000,DAILY_SERVER_CLOSE_20210614_0000_0005
MAINTENANCE_RECOVERY,1623629100000,1623630000000,DAILY_SERVER_CLOSE_20210614_0000_0005
MAINTENANCE_ENTRY_BLOCK,1623713400000,1623714900000,DAILY_SERVER_CLOSE_20210615_0000_0005
MAINTENANCE_FORCE_FLAT,1623714900000,1623715500000,DAILY_SERVER_CLOSE_20210615_0000_0005
MAINTENANCE_RECOVERY,1623715500000,1623716400000,DAILY_SERVER_CLOSE_20210615_0000_0005
KINGEA_ENTRY_BLACKOUT,1623769200000,1623771900000,840020010:139233
KINGEA_ENTRY_BLACKOUT,1623769200000,1623771900000,840020011:139245
KINGEA_ENTRY_BLACKOUT,1623769200000,1623771900000,840030001:140116
BROKER_HMR_SCHEDULED,1623770100000,1623771300000,840020010:139233
BROKER_HMR_SCHEDULED,1623770100000,1623771300000,840020011:139245
BROKER_HMR_SCHEDULED,1623770100000,1623771300000,840030001:140116
MAINTENANCE_ENTRY_BLOCK,1623799800000,1623801300000,DAILY_SERVER_CLOSE_20210616_0000_0005
MAINTENANCE_FORCE_FLAT,1623801300000,1623801900000,DAILY_SERVER_CLOSE_20210616_0000_0005
MAINTENANCE_RECOVERY,1623801900000,1623802800000,DAILY_SERVER_CLOSE_20210616_0000_0005
KINGEA_ENTRY_BLACKOUT,1623862800000,1623865500000,840200001:151138
BROKER_HMR_SCHEDULED,1623863700000,1623864900000,840200001:151138
KINGEA_ENTRY_BLACKOUT,1623875400000,1623878100000,840050014:135482
BROKER_HMR_SCHEDULED,1623876300000,1623877500000,840050014:135482
KINGEA_ENTRY_BLACKOUT,1623877200000,1623879900000,840050018:135484
BROKER_HMR_SCHEDULED,1623878100000,1623879300000,840050018:135484
MAINTENANCE_ENTRY_BLOCK,1623886200000,1623887700000,DAILY_SERVER_CLOSE_20210617_0000_0005
MAINTENANCE_FORCE_FLAT,1623887700000,1623888300000,DAILY_SERVER_CLOSE_20210617_0000_0005
MAINTENANCE_RECOVERY,1623888300000,1623889200000,DAILY_SERVER_CLOSE_20210617_0000_0005
KINGEA_ENTRY_BLACKOUT,1623942000000,1623944700000,840070001:141092
KINGEA_ENTRY_BLACKOUT,1623942000000,1623944700000,840140001:151559
BROKER_HMR_SCHEDULED,1623942900000,1623944100000,840070001:141092
BROKER_HMR_SCHEDULED,1623942900000,1623944100000,840140001:151559
MAINTENANCE_ENTRY_BLOCK,1623972600000,1623974100000,DAILY_SERVER_CLOSE_20210618_0000_0005
MAINTENANCE_FORCE_FLAT,1623974100000,1623974700000,DAILY_SERVER_CLOSE_20210618_0000_0005
MAINTENANCE_RECOVERY,1623974700000,1623975600000,DAILY_SERVER_CLOSE_20210618_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624059000000,1624060500000,DAILY_SERVER_CLOSE_20210619_0000_0005
MAINTENANCE_FORCE_FLAT,1624060500000,1624061100000,DAILY_SERVER_CLOSE_20210619_0000_0005
MAINTENANCE_RECOVERY,1624061100000,1624062000000,DAILY_SERVER_CLOSE_20210619_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624145400000,1624146900000,DAILY_SERVER_CLOSE_20210620_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624145940000,1624147440000,SUNDAY_SERVER_CLOSE_20210620_0009_0019
MAINTENANCE_FORCE_FLAT,1624146900000,1624147500000,DAILY_SERVER_CLOSE_20210620_0000_0005
MAINTENANCE_FORCE_FLAT,1624147440000,1624148340000,SUNDAY_SERVER_CLOSE_20210620_0009_0019
MAINTENANCE_RECOVERY,1624147500000,1624148400000,DAILY_SERVER_CLOSE_20210620_0000_0005
MAINTENANCE_RECOVERY,1624148340000,1624149240000,SUNDAY_SERVER_CLOSE_20210620_0009_0019
MAINTENANCE_ENTRY_BLOCK,1624231800000,1624233300000,DAILY_SERVER_CLOSE_20210621_0000_0005
MAINTENANCE_FORCE_FLAT,1624233300000,1624233900000,DAILY_SERVER_CLOSE_20210621_0000_0005
MAINTENANCE_RECOVERY,1624233900000,1624234800000,DAILY_SERVER_CLOSE_20210621_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624318200000,1624319700000,DAILY_SERVER_CLOSE_20210622_0000_0005
MAINTENANCE_FORCE_FLAT,1624319700000,1624320300000,DAILY_SERVER_CLOSE_20210622_0000_0005
MAINTENANCE_RECOVERY,1624320300000,1624321200000,DAILY_SERVER_CLOSE_20210622_0000_0005
KINGEA_ENTRY_BLACKOUT,1624379400000,1624382100000,840120001:140945
BROKER_HMR_SCHEDULED,1624380300000,1624381500000,840120001:140945
KINGEA_ENTRY_BLACKOUT,1624393800000,1624396500000,840050021:152679
BROKER_HMR_SCHEDULED,1624394700000,1624395900000,840050021:152679
MAINTENANCE_ENTRY_BLOCK,1624404600000,1624406100000,DAILY_SERVER_CLOSE_20210623_0000_0005
MAINTENANCE_FORCE_FLAT,1624406100000,1624406700000,DAILY_SERVER_CLOSE_20210623_0000_0005
MAINTENANCE_RECOVERY,1624406700000,1624407600000,DAILY_SERVER_CLOSE_20210623_0000_0005
KINGEA_ENTRY_BLACKOUT,1624464900000,1624467600000,840500001:152037
KINGEA_ENTRY_BLACKOUT,1624464900000,1624467600000,840500002:152038
BROKER_HMR_SCHEDULED,1624465800000,1624467000000,840500001:152037
BROKER_HMR_SCHEDULED,1624465800000,1624467000000,840500002:152038
KINGEA_ENTRY_BLACKOUT,1624465800000,1624468500000,840020008:139209
BROKER_HMR_SCHEDULED,1624466700000,1624467900000,840020008:139209
KINGEA_ENTRY_BLACKOUT,1624467600000,1624470300000,840200001:151205
BROKER_HMR_SCHEDULED,1624468500000,1624469700000,840200001:151205
MAINTENANCE_ENTRY_BLOCK,1624491000000,1624492500000,DAILY_SERVER_CLOSE_20210624_0000_0005
MAINTENANCE_FORCE_FLAT,1624492500000,1624493100000,DAILY_SERVER_CLOSE_20210624_0000_0005
MAINTENANCE_RECOVERY,1624493100000,1624494000000,DAILY_SERVER_CLOSE_20210624_0000_0005
KINGEA_ENTRY_BLACKOUT,1624546800000,1624549500000,840010007:147974
KINGEA_ENTRY_BLACKOUT,1624546800000,1624549500000,840010018:147998
KINGEA_ENTRY_BLACKOUT,1624546800000,1624549500000,840020013:139269
KINGEA_ENTRY_BLACKOUT,1624546800000,1624549500000,840140001:151560
BROKER_HMR_SCHEDULED,1624547700000,1624548900000,840010007:147974
BROKER_HMR_SCHEDULED,1624547700000,1624548900000,840010018:147998
BROKER_HMR_SCHEDULED,1624547700000,1624548900000,840020013:139269
BROKER_HMR_SCHEDULED,1624547700000,1624548900000,840140001:151560
MAINTENANCE_ENTRY_BLOCK,1624577400000,1624578900000,DAILY_SERVER_CLOSE_20210625_0000_0005
MAINTENANCE_FORCE_FLAT,1624578900000,1624579500000,DAILY_SERVER_CLOSE_20210625_0000_0005
MAINTENANCE_RECOVERY,1624579500000,1624580400000,DAILY_SERVER_CLOSE_20210625_0000_0005
KINGEA_ENTRY_BLACKOUT,1624633200000,1624635900000,840010001:138515
KINGEA_ENTRY_BLACKOUT,1624633200000,1624635900000,840010002:138527
BROKER_HMR_SCHEDULED,1624634100000,1624635300000,840010001:138515
BROKER_HMR_SCHEDULED,1624634100000,1624635300000,840010002:138527
MAINTENANCE_ENTRY_BLOCK,1624663800000,1624665300000,DAILY_SERVER_CLOSE_20210626_0000_0005
MAINTENANCE_FORCE_FLAT,1624665300000,1624665900000,DAILY_SERVER_CLOSE_20210626_0000_0005
MAINTENANCE_RECOVERY,1624665900000,1624666800000,DAILY_SERVER_CLOSE_20210626_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624750200000,1624751700000,DAILY_SERVER_CLOSE_20210627_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624750740000,1624752240000,SUNDAY_SERVER_CLOSE_20210627_0009_0019
MAINTENANCE_FORCE_FLAT,1624751700000,1624752300000,DAILY_SERVER_CLOSE_20210627_0000_0005
MAINTENANCE_FORCE_FLAT,1624752240000,1624753140000,SUNDAY_SERVER_CLOSE_20210627_0009_0019
MAINTENANCE_RECOVERY,1624752300000,1624753200000,DAILY_SERVER_CLOSE_20210627_0000_0005
MAINTENANCE_RECOVERY,1624753140000,1624754040000,SUNDAY_SERVER_CLOSE_20210627_0009_0019
MAINTENANCE_ENTRY_BLOCK,1624836600000,1624838100000,DAILY_SERVER_CLOSE_20210628_0000_0005
MAINTENANCE_FORCE_FLAT,1624838100000,1624838700000,DAILY_SERVER_CLOSE_20210628_0000_0005
MAINTENANCE_RECOVERY,1624838700000,1624839600000,DAILY_SERVER_CLOSE_20210628_0000_0005
MAINTENANCE_ENTRY_BLOCK,1624923000000,1624924500000,DAILY_SERVER_CLOSE_20210629_0000_0005
MAINTENANCE_FORCE_FLAT,1624924500000,1624925100000,DAILY_SERVER_CLOSE_20210629_0000_0005
MAINTENANCE_RECOVERY,1624925100000,1624926000000,DAILY_SERVER_CLOSE_20210629_0000_0005
KINGEA_ENTRY_BLACKOUT,1624984200000,1624986900000,840180002:144723
BROKER_HMR_SCHEDULED,1624985100000,1624986300000,840180002:144723
MAINTENANCE_ENTRY_BLOCK,1625009400000,1625010900000,DAILY_SERVER_CLOSE_20210630_0000_0005
MAINTENANCE_FORCE_FLAT,1625010900000,1625011500000,DAILY_SERVER_CLOSE_20210630_0000_0005
